id,name,quantity,price,date,category
4511,Product_4511,57.0,71.73,2023-07-07 22:00:00,Category_1
4512,Product_4512,22.0,41.86,2023-07-07 23:00:00,Category_4
4513,Product_4513,76.0,41.16,2023-07-08 00:00:00,Category_3
4514,Product_4514,89.0,32.45,2023-07-08 01:00:00,Category_5
4515,Product_4515,14.0,95.58,2023-07-08 02:00:00,Category_4
4516,Product_4516,48.0,49.8,2023-07-08 03:00:00,Category_5
4517,Product_4517,74.0,91.09,2023-07-08 04:00:00,Category_5
4518,Product_4518,42.0,95.97,2023-07-08 05:00:00,Category_4
4519,Product_4519,22.0,33.45,2023-07-08 06:00:00,Category_4
4520,Product_4520,80.0,55.91,2023-07-08 07:00:00,Category_5
4521,Product_4521,41.0,72.55,2023-07-08 08:00:00,Category_5
4522,Product_4522,26.0,23.06,2023-07-08 09:00:00,Category_3
4523,Product_4523,30.0,69.14,2023-07-08 10:00:00,Category_3
4524,Product_4524,52.0,18.36,2023-07-08 11:00:00,Category_1
4525,Product_4525,51.0,8.23,2023-07-08 12:00:00,Category_1
4526,Product_4526,34.0,28.44,2023-07-08 13:00:00,Category_5
4527,Product_4527,89.0,21.07,2023-07-08 14:00:00,Category_3
4528,Product_4528,87.0,63.43,2023-07-08 15:00:00,Category_1
4529,Product_4529,30.0,50.36,2023-07-08 16:00:00,Category_1
4530,Product_4530,34.0,43.76,2023-07-08 17:00:00,Category_2
4531,Product_4531,72.0,15.15,2023-07-08 18:00:00,Category_2
4532,Product_4532,63.0,41.82,2023-07-08 19:00:00,Category_1
4533,Product_4533,64.0,28.32,2023-07-08 20:00:00,Category_4
4534,Product_4534,51.0,38.75,2023-07-08 21:00:00,Category_3
4535,Product_4535,32.0,88.32,2023-07-08 22:00:00,Category_2
4536,Product_4536,14.0,82.84,2023-07-08 23:00:00,Category_1
4537,Product_4537,93.0,67.42,2023-07-09 00:00:00,Category_2
4538,Product_4538,11.0,84.6,2023-07-09 01:00:00,Category_2
4539,Product_4539,43.0,41.05,2023-07-09 02:00:00,Category_4
4540,Product_4540,86.0,31.69,2023-07-09 03:00:00,Category_1
4541,Product_4541,39.0,76.92,2023-07-09 04:00:00,Category_1
4542,Product_4542,54.0,16.83,2023-07-09 05:00:00,Category_3
4543,Product_4543,36.0,38.26,2023-07-09 06:00:00,Category_5
4544,Product_4544,46.0,15.33,2023-07-09 07:00:00,Category_2
4545,Product_4545,9.0,32.07,2023-07-09 08:00:00,Category_5
4546,Product_4546,57.0,43.0,2023-07-09 09:00:00,Category_2
4547,Product_4547,43.0,53.43,2023-07-09 10:00:00,Category_1
4548,Product_4548,26.0,24.25,2023-07-09 11:00:00,Category_4
4549,Product_4549,28.0,51.86,2023-07-09 12:00:00,Category_5
4550,Product_4550,,36.87,2023-07-09 13:00:00,Category_2
4551,Product_4551,19.0,93.34,2023-07-09 14:00:00,Category_1
4552,Product_4552,24.0,82.35,2023-07-09 15:00:00,Category_4
4553,Product_4553,40.0,50.44,2023-07-09 16:00:00,Category_1
4554,Product_4554,65.0,20.9,2023-07-09 17:00:00,Category_4
4555,Product_4555,17.0,93.22,2023-07-09 18:00:00,Category_2
4556,Product_4556,54.0,57.79,2023-07-09 19:00:00,Category_1
4557,Product_4557,26.0,60.09,2023-07-09 20:00:00,Category_4
4558,Product_4558,70.0,90.73,2023-07-09 21:00:00,Category_4
4559,Product_4559,12.0,5.07,2023-07-09 22:00:00,Category_1
4560,Product_4560,6.0,51.68,2023-07-09 23:00:00,Category_4
4561,Product_4561,40.0,48.22,2023-07-10 00:00:00,Category_3
4562,Product_4562,50.0,26.92,2023-07-10 01:00:00,Category_4
4563,Product_4563,89.0,26.57,2023-07-10 02:00:00,Category_1
4564,Product_4564,82.0,51.44,2023-07-10 03:00:00,Category_2
4565,Product_4565,92.0,33.05,2023-07-10 04:00:00,Category_4
4566,Product_4566,69.0,96.98,2023-07-10 05:00:00,Category_5
4567,Product_4567,29.0,16.41,2023-07-10 06:00:00,Category_3
4568,Product_4568,65.0,76.28,2023-07-10 07:00:00,Category_1
4569,Product_4569,90.0,56.35,2023-07-10 08:00:00,Category_4
4570,Product_4570,17.0,76.0,2023-07-10 09:00:00,Category_3
4571,Product_4571,50.0,35.5,2023-07-10 10:00:00,Category_3
4572,Product_4572,44.0,54.59,2023-07-10 11:00:00,Category_4
4573,Product_4573,26.0,19.08,2023-07-10 12:00:00,Category_2
4574,Product_4574,16.0,29.87,2023-07-10 13:00:00,Category_3
4575,Product_4575,6.0,45.4,2023-07-10 14:00:00,Category_2
4576,Product_4576,41.0,34.97,2023-07-10 15:00:00,Category_1
4577,Product_4577,17.0,96.9,2023-07-10 16:00:00,Category_3
4578,Product_4578,18.0,77.59,2023-07-10 17:00:00,Category_2
4579,Product_4579,63.0,96.0,2023-07-10 18:00:00,Category_4
4580,Product_4580,53.0,39.5,2023-07-10 19:00:00,Category_2
4581,Product_4581,22.0,78.48,2023-07-10 20:00:00,Category_1
4582,Product_4582,22.0,20.71,2023-07-10 21:00:00,Category_1
4583,Product_4583,90.0,93.05,2023-07-10 22:00:00,Category_3
4584,Product_4584,1.0,18.85,2023-07-10 23:00:00,Category_3
4585,Product_4585,87.0,36.92,2023-07-11 00:00:00,Category_2
4586,Product_4586,52.0,56.26,2023-07-11 01:00:00,Category_5
4587,Product_4587,40.0,57.32,2023-07-11 02:00:00,Category_4
4588,Product_4588,19.0,99.59,2023-07-11 03:00:00,Category_2
4589,Product_4589,91.0,24.15,2023-07-11 04:00:00,Category_4
4590,Product_4590,34.0,51.45,2023-07-11 05:00:00,Category_3
4591,Product_4591,18.0,86.15,2023-07-11 06:00:00,Category_4
4592,Product_4592,27.0,49.26,2023-07-11 07:00:00,Category_4
4593,Product_4593,12.0,13.48,2023-07-11 08:00:00,Category_2
4594,Product_4594,49.0,11.56,2023-07-11 09:00:00,Category_1
4595,Product_4595,64.0,85.07,2023-07-11 10:00:00,Category_1
4596,Product_4596,28.0,21.28,2023-07-11 11:00:00,Category_4
4597,Product_4597,32.0,27.6,2023-07-11 12:00:00,Category_2
4598,Product_4598,86.0,61.71,2023-07-11 13:00:00,Category_1
4599,Product_4599,27.0,57.93,2023-07-11 14:00:00,Category_1
4600,Product_4600,,71.36,2023-07-11 15:00:00,Category_4
4601,Product_4601,39.0,8.57,2023-07-11 16:00:00,Category_1
4602,Product_4602,67.0,8.76,2023-07-11 17:00:00,Category_4
4603,Product_4603,97.0,98.41,2023-07-11 18:00:00,Category_4
4604,Product_4604,1.0,93.83,2023-07-11 19:00:00,Category_3
4605,Product_4605,16.0,71.59,2023-07-11 20:00:00,Category_5
4606,Product_4606,4.0,43.01,2023-07-11 21:00:00,Category_4
4607,Product_4607,70.0,33.33,2023-07-11 22:00:00,Category_5
4608,Product_4608,13.0,8.33,2023-07-11 23:00:00,Category_5
4609,Product_4609,88.0,54.09,2023-07-12 00:00:00,Category_4
4610,Product_4610,89.0,19.9,2023-07-12 01:00:00,Category_1
4611,Product_4611,56.0,44.81,2023-07-12 02:00:00,Category_3
4612,Product_4612,4.0,36.31,2023-07-12 03:00:00,Category_3
4613,Product_4613,92.0,78.57,2023-07-12 04:00:00,Category_5
4614,Product_4614,74.0,9.55,2023-07-12 05:00:00,Category_4
4615,Product_4615,44.0,54.29,2023-07-12 06:00:00,Category_2
4616,Product_4616,76.0,73.1,2023-07-12 07:00:00,Category_1
4617,Product_4617,52.0,77.96,2023-07-12 08:00:00,Category_3
4618,Product_4618,59.0,80.48,2023-07-12 09:00:00,Category_3
4619,Product_4619,93.0,69.33,2023-07-12 10:00:00,Category_3
4620,Product_4620,77.0,26.5,2023-07-12 11:00:00,Category_4
4621,Product_4621,75.0,58.38,2023-07-12 12:00:00,Category_2
4622,Product_4622,20.0,8.56,2023-07-12 13:00:00,Category_1
4623,Product_4623,80.0,83.57,2023-07-12 14:00:00,Category_2
4624,Product_4624,46.0,91.9,2023-07-12 15:00:00,Category_4
4625,Product_4625,20.0,85.35,2023-07-12 16:00:00,Category_1
4626,Product_4626,82.0,96.34,2023-07-12 17:00:00,Category_5
4627,Product_4627,84.0,29.26,2023-07-12 18:00:00,Category_4
4628,Product_4628,61.0,96.53,2023-07-12 19:00:00,Category_3
4629,Product_4629,83.0,60.68,2023-07-12 20:00:00,Category_5
4630,Product_4630,77.0,21.27,2023-07-12 21:00:00,Category_4
4631,Product_4631,64.0,69.63,2023-07-12 22:00:00,Category_3
4632,Product_4632,20.0,44.03,2023-07-12 23:00:00,Category_2
4633,Product_4633,61.0,82.88,2023-07-13 00:00:00,Category_1
4634,Product_4634,97.0,53.67,2023-07-13 01:00:00,Category_1
4635,Product_4635,29.0,82.12,2023-07-13 02:00:00,Category_2
4636,Product_4636,48.0,13.21,2023-07-13 03:00:00,Category_1
4637,Product_4637,99.0,67.61,2023-07-13 04:00:00,Category_3
4638,Product_4638,94.0,34.48,2023-07-13 05:00:00,Category_3
4639,Product_4639,14.0,90.13,2023-07-13 06:00:00,Category_2
4640,Product_4640,63.0,16.59,2023-07-13 07:00:00,Category_4
4641,Product_4641,29.0,28.02,2023-07-13 08:00:00,Category_5
4642,Product_4642,15.0,33.81,2023-07-13 09:00:00,Category_2
4643,Product_4643,37.0,37.52,2023-07-13 10:00:00,Category_4
4644,Product_4644,77.0,95.76,2023-07-13 11:00:00,Category_3
4645,Product_4645,64.0,22.25,2023-07-13 12:00:00,Category_5
4646,Product_4646,85.0,32.86,2023-07-13 13:00:00,Category_3
4647,Product_4647,44.0,49.48,2023-07-13 14:00:00,Category_2
4648,Product_4648,37.0,9.27,2023-07-13 15:00:00,Category_4
4649,Product_4649,5.0,91.34,2023-07-13 16:00:00,Category_2
4650,Product_4650,,39.48,2023-07-13 17:00:00,Category_3
4651,Product_4651,80.0,31.26,2023-07-13 18:00:00,Category_5
4652,Product_4652,13.0,41.8,2023-07-13 19:00:00,Category_4
4653,Product_4653,41.0,63.87,2023-07-13 20:00:00,Category_3
4654,Product_4654,54.0,20.68,2023-07-13 21:00:00,Category_2
4655,Product_4655,20.0,20.83,2023-07-13 22:00:00,Category_4
4656,Product_4656,10.0,90.42,2023-07-13 23:00:00,Category_1
4657,Product_4657,19.0,80.73,2023-07-14 00:00:00,Category_3
4658,Product_4658,43.0,36.22,2023-07-14 01:00:00,Category_4
4659,Product_4659,81.0,40.52,2023-07-14 02:00:00,Category_3
4660,Product_4660,63.0,74.1,2023-07-14 03:00:00,Category_2
4661,Product_4661,73.0,6.74,2023-07-14 04:00:00,Category_3
4662,Product_4662,90.0,92.48,2023-07-14 05:00:00,Category_4
4663,Product_4663,39.0,10.54,2023-07-14 06:00:00,Category_4
4664,Product_4664,19.0,57.36,2023-07-14 07:00:00,Category_1
4665,Product_4665,40.0,13.12,2023-07-14 08:00:00,Category_2
4666,Product_4666,2.0,57.28,2023-07-14 09:00:00,Category_3
4667,Product_4667,92.0,44.14,2023-07-14 10:00:00,Category_1
4668,Product_4668,42.0,17.02,2023-07-14 11:00:00,Category_4
4669,Product_4669,8.0,11.0,2023-07-14 12:00:00,Category_3
4670,Product_4670,80.0,94.81,2023-07-14 13:00:00,Category_1
4671,Product_4671,86.0,34.67,2023-07-14 14:00:00,Category_5
4672,Product_4672,46.0,52.61,2023-07-14 15:00:00,Category_5
4673,Product_4673,32.0,43.84,2023-07-14 16:00:00,Category_2
4674,Product_4674,38.0,25.93,2023-07-14 17:00:00,Category_4
4675,Product_4675,66.0,64.04,2023-07-14 18:00:00,Category_5
4676,Product_4676,12.0,55.16,2023-07-14 19:00:00,Category_5
4677,Product_4677,50.0,59.23,2023-07-14 20:00:00,Category_5
4678,Product_4678,7.0,20.19,2023-07-14 21:00:00,Category_2
4679,Product_4679,35.0,80.71,2023-07-14 22:00:00,Category_5
4680,Product_4680,60.0,76.71,2023-07-14 23:00:00,Category_1
4681,Product_4681,63.0,90.28,2023-07-15 00:00:00,Category_3
4682,Product_4682,29.0,90.73,2023-07-15 01:00:00,Category_4
4683,Product_4683,37.0,66.51,2023-07-15 02:00:00,Category_2
4684,Product_4684,52.0,34.31,2023-07-15 03:00:00,Category_3
4685,Product_4685,69.0,64.59,2023-07-15 04:00:00,Category_2
4686,Product_4686,29.0,22.41,2023-07-15 05:00:00,Category_2
4687,Product_4687,69.0,32.65,2023-07-15 06:00:00,Category_4
4688,Product_4688,97.0,43.59,2023-07-15 07:00:00,Category_3
4689,Product_4689,39.0,61.44,2023-07-15 08:00:00,Category_5
4690,Product_4690,18.0,60.16,2023-07-15 09:00:00,Category_5
4691,Product_4691,51.0,49.6,2023-07-15 10:00:00,Category_2
4692,Product_4692,92.0,65.93,2023-07-15 11:00:00,Category_2
4693,Product_4693,5.0,59.23,2023-07-15 12:00:00,Category_4
4694,Product_4694,93.0,80.17,2023-07-15 13:00:00,Category_4
4695,Product_4695,26.0,42.43,2023-07-15 14:00:00,Category_4
4696,Product_4696,93.0,60.3,2023-07-15 15:00:00,Category_5
4697,Product_4697,58.0,26.23,2023-07-15 16:00:00,Category_5
4698,Product_4698,31.0,36.0,2023-07-15 17:00:00,Category_1
4699,Product_4699,11.0,71.44,2023-07-15 18:00:00,Category_2
4700,Product_4700,,16.97,2023-07-15 19:00:00,Category_1
4701,Product_4701,15.0,62.68,2023-07-15 20:00:00,Category_5
4702,Product_4702,79.0,66.77,2023-07-15 21:00:00,Category_2
4703,Product_4703,54.0,40.79,2023-07-15 22:00:00,Category_1
4704,Product_4704,30.0,13.6,2023-07-15 23:00:00,Category_4
4705,Product_4705,78.0,43.84,2023-07-16 00:00:00,Category_3
4706,Product_4706,3.0,40.27,2023-07-16 01:00:00,Category_3
4707,Product_4707,33.0,34.08,2023-07-16 02:00:00,Category_1
4708,Product_4708,27.0,46.28,2023-07-16 03:00:00,Category_3
4709,Product_4709,36.0,62.04,2023-07-16 04:00:00,Category_3
4710,Product_4710,29.0,78.61,2023-07-16 05:00:00,Category_4
4711,Product_4711,49.0,48.1,2023-07-16 06:00:00,Category_2
4712,Product_4712,39.0,16.31,2023-07-16 07:00:00,Category_1
4713,Product_4713,65.0,22.63,2023-07-16 08:00:00,Category_1
4714,Product_4714,61.0,42.45,2023-07-16 09:00:00,Category_2
4715,Product_4715,70.0,85.07,2023-07-16 10:00:00,Category_2
4716,Product_4716,61.0,87.49,2023-07-16 11:00:00,Category_2
4717,Product_4717,25.0,57.52,2023-07-16 12:00:00,Category_3
4718,Product_4718,98.0,42.98,2023-07-16 13:00:00,Category_4
4719,Product_4719,62.0,72.55,2023-07-16 14:00:00,Category_3
4720,Product_4720,49.0,66.72,2023-07-16 15:00:00,Category_1
4721,Product_4721,32.0,83.93,2023-07-16 16:00:00,Category_1
4722,Product_4722,86.0,21.54,2023-07-16 17:00:00,Category_5
4723,Product_4723,28.0,35.95,2023-07-16 18:00:00,Category_2
4724,Product_4724,51.0,50.79,2023-07-16 19:00:00,Category_1
4725,Product_4725,10.0,92.49,2023-07-16 20:00:00,Category_2
4726,Product_4726,53.0,37.3,2023-07-16 21:00:00,Category_3
4727,Product_4727,88.0,64.11,2023-07-16 22:00:00,Category_4
4728,Product_4728,37.0,80.23,2023-07-16 23:00:00,Category_1
4729,Product_4729,30.0,51.4,2023-07-17 00:00:00,Category_1
4730,Product_4730,21.0,56.23,2023-07-17 01:00:00,Category_5
4731,Product_4731,24.0,95.34,2023-07-17 02:00:00,Category_4
4732,Product_4732,35.0,19.14,2023-07-17 03:00:00,Category_4
4733,Product_4733,69.0,97.85,2023-07-17 04:00:00,Category_4
4734,Product_4734,12.0,59.17,2023-07-17 05:00:00,Category_5
4735,Product_4735,42.0,44.82,2023-07-17 06:00:00,Category_4
4736,Product_4736,47.0,93.65,2023-07-17 07:00:00,Category_1
4737,Product_4737,63.0,56.31,2023-07-17 08:00:00,Category_4
4738,Product_4738,50.0,74.99,2023-07-17 09:00:00,Category_5
4739,Product_4739,44.0,39.6,2023-07-17 10:00:00,Category_4
4740,Product_4740,89.0,87.64,2023-07-17 11:00:00,Category_4
4741,Product_4741,38.0,99.95,2023-07-17 12:00:00,Category_3
4742,Product_4742,4.0,44.98,2023-07-17 13:00:00,Category_1
4743,Product_4743,44.0,52.28,2023-07-17 14:00:00,Category_5
4744,Product_4744,6.0,43.56,2023-07-17 15:00:00,Category_5
4745,Product_4745,81.0,20.33,2023-07-17 16:00:00,Category_3
4746,Product_4746,61.0,72.56,2023-07-17 17:00:00,Category_3
4747,Product_4747,86.0,58.28,2023-07-17 18:00:00,Category_4
4748,Product_4748,96.0,49.94,2023-07-17 19:00:00,Category_4
4749,Product_4749,55.0,40.71,2023-07-17 20:00:00,Category_5
4750,Product_4750,,95.67,2023-07-17 21:00:00,Category_3
4751,Product_4751,67.0,80.57,2023-07-17 22:00:00,Category_4
4752,Product_4752,6.0,69.86,2023-07-17 23:00:00,Category_4
4753,Product_4753,81.0,45.53,2023-07-18 00:00:00,Category_4
4754,Product_4754,64.0,34.93,2023-07-18 01:00:00,Category_5
4755,Product_4755,90.0,95.4,2023-07-18 02:00:00,Category_1
4756,Product_4756,70.0,68.14,2023-07-18 03:00:00,Category_1
4757,Product_4757,96.0,31.48,2023-07-18 04:00:00,Category_2
4758,Product_4758,80.0,18.8,2023-07-18 05:00:00,Category_4
4759,Product_4759,12.0,82.62,2023-07-18 06:00:00,Category_1
4760,Product_4760,36.0,93.17,2023-07-18 07:00:00,Category_5
4761,Product_4761,25.0,10.08,2023-07-18 08:00:00,Category_2
4762,Product_4762,51.0,41.94,2023-07-18 09:00:00,Category_3
4763,Product_4763,88.0,47.16,2023-07-18 10:00:00,Category_1
4764,Product_4764,28.0,60.59,2023-07-18 11:00:00,Category_4
4765,Product_4765,36.0,76.48,2023-07-18 12:00:00,Category_1
4766,Product_4766,85.0,93.74,2023-07-18 13:00:00,Category_2
4767,Product_4767,11.0,55.9,2023-07-18 14:00:00,Category_2
4768,Product_4768,36.0,20.56,2023-07-18 15:00:00,Category_1
4769,Product_4769,82.0,79.48,2023-07-18 16:00:00,Category_2
4770,Product_4770,19.0,42.2,2023-07-18 17:00:00,Category_3
4771,Product_4771,41.0,98.9,2023-07-18 18:00:00,Category_4
4772,Product_4772,12.0,58.55,2023-07-18 19:00:00,Category_1
4773,Product_4773,64.0,78.98,2023-07-18 20:00:00,Category_4
4774,Product_4774,64.0,85.59,2023-07-18 21:00:00,Category_3
4775,Product_4775,95.0,70.79,2023-07-18 22:00:00,Category_2
4776,Product_4776,59.0,75.75,2023-07-18 23:00:00,Category_3
4777,Product_4777,20.0,90.58,2023-07-19 00:00:00,Category_4
4778,Product_4778,29.0,32.81,2023-07-19 01:00:00,Category_2
4779,Product_4779,67.0,20.88,2023-07-19 02:00:00,Category_4
4780,Product_4780,34.0,20.49,2023-07-19 03:00:00,Category_4
4781,Product_4781,93.0,27.93,2023-07-19 04:00:00,Category_4
4782,Product_4782,15.0,62.15,2023-07-19 05:00:00,Category_5
4783,Product_4783,37.0,75.33,2023-07-19 06:00:00,Category_5
4784,Product_4784,15.0,91.72,2023-07-19 07:00:00,Category_3
4785,Product_4785,64.0,68.35,2023-07-19 08:00:00,Category_4
4786,Product_4786,44.0,17.32,2023-07-19 09:00:00,Category_1
4787,Product_4787,68.0,32.09,2023-07-19 10:00:00,Category_4
4788,Product_4788,90.0,38.56,2023-07-19 11:00:00,Category_4
4789,Product_4789,57.0,90.24,2023-07-19 12:00:00,Category_2
4790,Product_4790,29.0,63.53,2023-07-19 13:00:00,Category_5
4791,Product_4791,68.0,74.86,2023-07-19 14:00:00,Category_3
4792,Product_4792,16.0,84.43,2023-07-19 15:00:00,Category_3
4793,Product_4793,97.0,17.33,2023-07-19 16:00:00,Category_4
4794,Product_4794,91.0,93.66,2023-07-19 17:00:00,Category_1
4795,Product_4795,31.0,95.84,2023-07-19 18:00:00,Category_2
4796,Product_4796,16.0,37.87,2023-07-19 19:00:00,Category_2
4797,Product_4797,22.0,92.82,2023-07-19 20:00:00,Category_5
4798,Product_4798,46.0,25.39,2023-07-19 21:00:00,Category_5
4799,Product_4799,48.0,39.19,2023-07-19 22:00:00,Category_5
4800,Product_4800,,37.69,2023-07-19 23:00:00,Category_5
4801,Product_4801,9.0,43.71,2023-07-20 00:00:00,Category_2
4802,Product_4802,15.0,61.41,2023-07-20 01:00:00,Category_1
4803,Product_4803,67.0,48.21,2023-07-20 02:00:00,Category_3
4804,Product_4804,14.0,39.32,2023-07-20 03:00:00,Category_5
4805,Product_4805,45.0,94.7,2023-07-20 04:00:00,Category_4
4806,Product_4806,41.0,79.89,2023-07-20 05:00:00,Category_4
4807,Product_4807,36.0,72.25,2023-07-20 06:00:00,Category_4
4808,Product_4808,12.0,93.33,2023-07-20 07:00:00,Category_5
4809,Product_4809,36.0,91.22,2023-07-20 08:00:00,Category_4
4810,Product_4810,76.0,97.86,2023-07-20 09:00:00,Category_1
4811,Product_4811,28.0,68.67,2023-07-20 10:00:00,Category_4
4812,Product_4812,52.0,26.57,2023-07-20 11:00:00,Category_4
4813,Product_4813,5.0,42.96,2023-07-20 12:00:00,Category_3
4814,Product_4814,81.0,35.84,2023-07-20 13:00:00,Category_2
4815,Product_4815,67.0,17.66,2023-07-20 14:00:00,Category_3
4816,Product_4816,46.0,17.65,2023-07-20 15:00:00,Category_4
4817,Product_4817,62.0,53.85,2023-07-20 16:00:00,Category_5
4818,Product_4818,5.0,44.91,2023-07-20 17:00:00,Category_1
4819,Product_4819,82.0,15.59,2023-07-20 18:00:00,Category_5
4820,Product_4820,84.0,78.64,2023-07-20 19:00:00,Category_3
4821,Product_4821,96.0,96.71,2023-07-20 20:00:00,Category_4
4822,Product_4822,49.0,58.37,2023-07-20 21:00:00,Category_4
4823,Product_4823,48.0,81.97,2023-07-20 22:00:00,Category_3
4824,Product_4824,32.0,51.4,2023-07-20 23:00:00,Category_4
4825,Product_4825,94.0,68.87,2023-07-21 00:00:00,Category_1
4826,Product_4826,68.0,84.14,2023-07-21 01:00:00,Category_2
4827,Product_4827,76.0,8.33,2023-07-21 02:00:00,Category_3
4828,Product_4828,4.0,88.03,2023-07-21 03:00:00,Category_3
4829,Product_4829,1.0,47.87,2023-07-21 04:00:00,Category_3
4830,Product_4830,75.0,53.3,2023-07-21 05:00:00,Category_5
4831,Product_4831,49.0,51.32,2023-07-21 06:00:00,Category_5
4832,Product_4832,8.0,28.13,2023-07-21 07:00:00,Category_4
4833,Product_4833,49.0,25.83,2023-07-21 08:00:00,Category_3
4834,Product_4834,22.0,61.57,2023-07-21 09:00:00,Category_3
4835,Product_4835,36.0,33.11,2023-07-21 10:00:00,Category_1
4836,Product_4836,28.0,77.28,2023-07-21 11:00:00,Category_2
4837,Product_4837,36.0,7.37,2023-07-21 12:00:00,Category_2
4838,Product_4838,64.0,31.79,2023-07-21 13:00:00,Category_5
4839,Product_4839,20.0,48.87,2023-07-21 14:00:00,Category_2
4840,Product_4840,99.0,78.64,2023-07-21 15:00:00,Category_2
4841,Product_4841,99.0,66.74,2023-07-21 16:00:00,Category_4
4842,Product_4842,98.0,56.1,2023-07-21 17:00:00,Category_4
4843,Product_4843,33.0,95.58,2023-07-21 18:00:00,Category_2
4844,Product_4844,75.0,18.53,2023-07-21 19:00:00,Category_2
4845,Product_4845,22.0,53.77,2023-07-21 20:00:00,Category_1
4846,Product_4846,16.0,25.39,2023-07-21 21:00:00,Category_5
4847,Product_4847,76.0,30.02,2023-07-21 22:00:00,Category_2
4848,Product_4848,64.0,44.35,2023-07-21 23:00:00,Category_3
4849,Product_4849,64.0,6.79,2023-07-22 00:00:00,Category_4
4850,Product_4850,,54.89,2023-07-22 01:00:00,Category_5
4851,Product_4851,31.0,66.42,2023-07-22 02:00:00,Category_3
4852,Product_4852,20.0,74.64,2023-07-22 03:00:00,Category_4
4853,Product_4853,37.0,37.84,2023-07-22 04:00:00,Category_4
4854,Product_4854,54.0,57.23,2023-07-22 05:00:00,Category_2
4855,Product_4855,99.0,72.77,2023-07-22 06:00:00,Category_3
4856,Product_4856,58.0,9.86,2023-07-22 07:00:00,Category_3
4857,Product_4857,38.0,11.81,2023-07-22 08:00:00,Category_4
4858,Product_4858,75.0,53.65,2023-07-22 09:00:00,Category_4
4859,Product_4859,85.0,64.16,2023-07-22 10:00:00,Category_4
4860,Product_4860,20.0,88.68,2023-07-22 11:00:00,Category_5
4861,Product_4861,72.0,58.35,2023-07-22 12:00:00,Category_5
4862,Product_4862,71.0,11.64,2023-07-22 13:00:00,Category_2
4863,Product_4863,68.0,83.72,2023-07-22 14:00:00,Category_2
4864,Product_4864,7.0,12.58,2023-07-22 15:00:00,Category_3
4865,Product_4865,11.0,95.95,2023-07-22 16:00:00,Category_2
4866,Product_4866,92.0,98.14,2023-07-22 17:00:00,Category_2
4867,Product_4867,9.0,90.41,2023-07-22 18:00:00,Category_1
4868,Product_4868,65.0,57.08,2023-07-22 19:00:00,Category_3
4869,Product_4869,97.0,54.06,2023-07-22 20:00:00,Category_2
4870,Product_4870,66.0,83.27,2023-07-22 21:00:00,Category_5
4871,Product_4871,79.0,6.07,2023-07-22 22:00:00,Category_2
4872,Product_4872,28.0,89.07,2023-07-22 23:00:00,Category_1
4873,Product_4873,8.0,89.22,2023-07-23 00:00:00,Category_3
4874,Product_4874,29.0,78.39,2023-07-23 01:00:00,Category_5
4875,Product_4875,32.0,34.21,2023-07-23 02:00:00,Category_5
4876,Product_4876,23.0,18.87,2023-07-23 03:00:00,Category_3
4877,Product_4877,88.0,10.71,2023-07-23 04:00:00,Category_1
4878,Product_4878,17.0,90.47,2023-07-23 05:00:00,Category_4
4879,Product_4879,47.0,9.48,2023-07-23 06:00:00,Category_2
4880,Product_4880,69.0,54.93,2023-07-23 07:00:00,Category_3
4881,Product_4881,91.0,41.0,2023-07-23 08:00:00,Category_1
4882,Product_4882,26.0,71.73,2023-07-23 09:00:00,Category_4
4883,Product_4883,27.0,99.45,2023-07-23 10:00:00,Category_2
4884,Product_4884,4.0,84.22,2023-07-23 11:00:00,Category_3
4885,Product_4885,99.0,6.43,2023-07-23 12:00:00,Category_5
4886,Product_4886,76.0,82.39,2023-07-23 13:00:00,Category_4
4887,Product_4887,81.0,32.6,2023-07-23 14:00:00,Category_4
4888,Product_4888,75.0,41.83,2023-07-23 15:00:00,Category_2
4889,Product_4889,57.0,25.4,2023-07-23 16:00:00,Category_5
4890,Product_4890,68.0,72.77,2023-07-23 17:00:00,Category_3
4891,Product_4891,78.0,87.99,2023-07-23 18:00:00,Category_5
4892,Product_4892,67.0,99.59,2023-07-23 19:00:00,Category_5
4893,Product_4893,58.0,40.08,2023-07-23 20:00:00,Category_4
4894,Product_4894,74.0,92.29,2023-07-23 21:00:00,Category_1
4895,Product_4895,99.0,97.6,2023-07-23 22:00:00,Category_4
4896,Product_4896,97.0,91.77,2023-07-23 23:00:00,Category_5
4897,Product_4897,79.0,63.88,2023-07-24 00:00:00,Category_5
4898,Product_4898,25.0,9.99,2023-07-24 01:00:00,Category_3
4899,Product_4899,4.0,90.36,2023-07-24 02:00:00,Category_5
4900,Product_4900,,89.89,2023-07-24 03:00:00,Category_3
4901,Product_4901,79.0,68.64,2023-07-24 04:00:00,Category_2
4902,Product_4902,48.0,31.88,2023-07-24 05:00:00,Category_3
4903,Product_4903,76.0,98.53,2023-07-24 06:00:00,Category_2
4904,Product_4904,38.0,8.7,2023-07-24 07:00:00,Category_3
4905,Product_4905,65.0,6.75,2023-07-24 08:00:00,Category_4
4906,Product_4906,94.0,91.5,2023-07-24 09:00:00,Category_3
4907,Product_4907,84.0,31.68,2023-07-24 10:00:00,Category_2
4908,Product_4908,4.0,55.54,2023-07-24 11:00:00,Category_4
4909,Product_4909,70.0,56.04,2023-07-24 12:00:00,Category_2
4910,Product_4910,67.0,69.38,2023-07-24 13:00:00,Category_1
